name,place,sum_views,pref,geometry,address
清水アキラ,山ノ内町,80854.0,長野県,POINT (138.4126607 36.7445912),"山ノ内町, 下高井郡, 長野県, 日本"
下川みくに,新ひだか町,80783.0,北海道,POINT (142.3689329 42.3408582),"新ひだか町, 日高郡, 日高振興局, 北海道, 日本"
大野伴睦,山県市,80567.0,岐阜県,POINT (136.7817491 35.5061049),"山県市, 岐阜県, 日本"
守屋亨香,安曇野市,80377.0,長野県,POINT (137.9054972 36.3044083),"安曇野市, 長野県, 日本"
ゆうきまさみ,倶知安町,79980.0,北海道,POINT (140.7590818 42.901741),"倶知安町, 虻田郡, 後志総合振興局, 北海道, 日本"
大乃国康,芽室町,79556.0,北海道,POINT (143.0507309 42.911722),"芽室町, 河西郡, 十勝総合振興局, 北海道, 082-0382, 日本"
太田忍,五戸町,79467.0,青森県,POINT (141.3078149 40.531081),"五戸町, 三戸郡, 青森県, 日本"
武村正義,東近江市,79184.0,滋賀県,POINT (136.2670965 35.1227135),"東近江市, 滋賀県, 日本"
小出広美,大治町,78715.0,愛知県,POINT (136.824664 35.170875),"大治町, 海部郡, 愛知県, 日本"
中島啓江,南大隅町,78665.0,鹿児島県,POINT (130.774254 31.117059),"南大隅町, 肝属郡, 鹿児島県, 日本"
山本浩之 (アナウンサー),泉佐野市,77861.0,大阪府,POINT (135.322725 34.394629),"泉佐野市, 大阪府, 日本"
辻内崇伸,川西町,77817.0,奈良県,POINT (135.7751178 34.5900576),"川西町, 磯城郡, 奈良県, 636-0202, 日本"
矢野雅哉,市川町,76515.0,兵庫県,POINT (134.7631772 34.9891585),"市川町, 神崎郡, 兵庫県, 日本"
一色采子,二本松市,76189.0,福島県,POINT (140.4313889 37.5850396),"二本松市, 福島県, 日本"
山口恵梨子,三朝町,75795.0,鳥取県,POINT (133.861713 35.40843),"三朝町, 東伯郡, 鳥取県, 日本"
尾身幸次,沼田市,75161.0,群馬県,POINT (139.0428829 36.6440697),"沼田市, 群馬県, 日本"
広瀬武夫,竹田市,74043.0,大分県,POINT (131.3979534 32.9736821),"竹田市, 大分県, 日本"
三原綱木,阿賀町,73682.0,新潟県,POINT (139.4588289 37.6754862),"阿賀町, 東蒲原郡, 新潟県, 日本"
下田歌子,恵那市,73628.0,岐阜県,POINT (137.412703 35.4492674),"恵那市, 岐阜県, 509-7204, 日本"
柳美里,南相馬市,73444.0,福島県,POINT (140.9572649 37.6421923),"南相馬市, 福島県, 日本"
山崎幸二,西桂町,73200.0,山梨県,POINT (138.8468939 35.524113),"西桂町, 南都留郡, 山梨県, 403-0021, 日本"
田中清玄,七飯町,72773.0,北海道,POINT (140.6943699 41.895758),"七飯町, 亀田郡, 渡島総合振興局, 北海道, 日本"
高田ぽる子,別海町,72613.0,北海道,POINT (145.1170779 43.39406),"別海町, 野付郡, 根室振興局, 北海道, 日本"
知里幸恵,登別市,72168.0,北海道,POINT (141.1064964 42.4127547),"登別市, 胆振総合振興局, 北海道, 日本"
ワタリ119,伊達市,72076.0,北海道,POINT (140.8646839 42.4717601),"伊達市, 胆振総合振興局, 北海道, 日本"
世羅りさ,世羅町,71933.0,広島県,POINT (133.057402 34.580307),"世羅町, 世羅郡, 広島県, 日本"
十勝花子,上士幌町,71697.0,北海道,POINT (143.2959429 43.2326983),"上士幌町, 河東郡, 十勝総合振興局, 北海道, 日本"
若林直美,江府町,70305.0,鳥取県,POINT (133.488607 35.283112),"江府町, 日野郡, 鳥取県, 日本"
池澤あやか,稲城市,70100.0,東京都,POINT (139.507776 35.638229),"稲城市, 東京都, 日本"
いくえみ綾,名寄市,69939.0,北海道,POINT (142.4631619 44.3558063),"名寄市, 上川総合振興局, 北海道, 日本"
鈴木修 (実業家),下呂市,69878.0,岐阜県,POINT (137.2433187 35.8064271),"下呂市, 岐阜県, 日本"
小野寺丈,登米市,69724.0,宮城県,POINT (141.1877688 38.6918037),"登米市, 宮城県, 日本"
浪越徳治郎,留寿都村,69521.0,北海道,POINT (140.8754821 42.7374243),"留寿都村, 虻田郡, 後志総合振興局, 北海道, 日本"
公文克彦,芸西村,69420.0,高知県,POINT (133.8238735 33.5438099),"芸西村, 安芸郡, 高知県, 日本"
丸山達也,広川町,69414.0,福岡県,POINT (130.5515739 33.2414349),"広川町, 八女郡, 福岡県, 日本"
若井友希,各務原市,69010.0,岐阜県,POINT (136.8485648 35.3995831),"各務原市, 岐阜県, 日本"
古谷有美,恵庭市,68779.0,北海道,POINT (141.5775731 42.8827386),"恵庭市, 石狩振興局, 北海道, 日本"
新川二朗,宝達志水町,68379.0,石川県,POINT (136.7965305 36.8333774),"宝達志水町, 羽咋郡, 石川県, 日本"
石井一成,那珂川町,68183.0,栃木県,POINT (140.1726462 36.7364262),"那珂川町, 那須郡, 栃木県, 日本"
岡田俊哉,美浜町,68166.0,和歌山県,POINT (135.1335493 33.8941441),"美浜町, 日高郡, 和歌山県, 644-0044, 日本"
本多勝一,松川町,67861.0,長野県,POINT (137.9097426 35.5974955),"松川町, 下伊那郡, 長野県, 日本"
笠谷幸生,仁木町,66867.0,北海道,POINT (140.7664846 43.1514687),"仁木町, 余市郡, 後志総合振興局, 北海道, 日本"
黒岩彰,嬬恋村,66715.0,群馬県,POINT (138.5301246 36.5168195),"嬬恋村, 吾妻郡, 群馬県, 377-1512, 日本"
伊東豊雄,下諏訪町,66665.0,長野県,POINT (138.117682 36.116594),"下諏訪町, 諏訪郡, 長野県, 日本"
綾小路きみまろ,志布志市,66515.0,鹿児島県,POINT (131.0456478 31.4953083),"志布志市, 鹿児島県, 899-7103, 日本"
馬場敏史,大木町,65743.0,福岡県,POINT (130.4405376 33.2142786),"大木町, 三潴郡, 福岡県, 830-0424, 日本"
馬瓜ステファニー,東郷町,65604.0,愛知県,POINT (137.042787 35.095364),"東郷町, 愛知郡, 愛知県, 日本"
藤森由香,長和町,64234.0,長野県,POINT (138.214356 36.187804),"長和町, 小県郡, 長野県, 日本"
所十三,掛川市,64129.0,静岡県,POINT (138.018733 34.793469),"掛川市, 静岡県, 日本"
豊田泰光,大子町,64002.0,茨城県,POINT (140.3552612 36.7681138),"大子町, 久慈郡, 茨城県, 日本"
マギー司郎,筑西市,63837.0,茨城県,POINT (139.9790903 36.3051944),"筑西市, 茨城県, 日本"
小松美羽,坂城町,63428.0,長野県,POINT (138.1796367 36.461702),"坂城町, 埴科郡, 長野県, 389-0601, 日本"
長崎幸太郎,市川三郷町,63265.0,山梨県,POINT (138.5022222 35.5652778),"市川三郷町, 西八代郡, 山梨県, 日本"
柳亭市馬 (4代目),豊後大野市,63014.0,大分県,POINT (131.5841178 32.9775643),"豊後大野市, 大分県, 日本"
角田晃一,大山町,62968.0,鳥取県,POINT (133.496118 35.510719),"大山町, 西伯郡, 鳥取県, 日本"
松山秀明,九度山町,62686.0,和歌山県,POINT (135.5723119 34.2771651),"九度山町, 伊都郡, 和歌山県, 648-0198, 日本"
松尾一彦,八峰町,62591.0,秋田県,POINT (140.0386759 40.3187036),"八峰町, 山本郡, 秋田県, 日本"
畑岡奈紗,笠間市,62574.0,茨城県,POINT (140.3042261 36.3452244),"笠間市, 茨城県, 日本"
阿部守一,国立市,62553.0,東京都,POINT (139.43624 35.681991),"国立市, 東京都, 日本"
西郷菊次郎,龍郷町,62455.0,鹿児島県,POINT (129.57501 28.417921),"龍郷町, 大島郡, 鹿児島県, 日本"
梶山静六,常陸太田市,62356.0,茨城県,POINT (140.5308393 36.5373021),"常陸太田市, 茨城県, 日本"
高橋よしひろ,東成瀬村,61078.0,秋田県,POINT (140.649358 39.1793272),"東成瀬村, 雄勝郡, 秋田県, 日本"
二保旭,行橋市,60657.0,福岡県,POINT (130.9831626 33.7292049),"行橋市, 福岡県, 日本"
竹谷とし子,標津町,60341.0,北海道,POINT (145.1314351 43.6611878),"標津町, 標津郡, 根室振興局, 北海道, 日本"
武部勤,斜里町,60212.0,北海道,POINT (144.6720651 43.9124057),"斜里町, 斜里郡, オホーツク総合振興局, 北海道, 日本"
菱川師宣,鋸南町,60176.0,千葉県,POINT (139.8358187 35.1111016),"鋸南町, 安房郡, 千葉県, 日本"
加藤博一,多久市,60113.0,佐賀県,POINT (130.1100243 33.2885725),"多久市, 佐賀県, 日本"
ケンドー・カシン,藤崎町,59379.0,青森県,POINT (140.5029227 40.6561312),"藤崎町, 南津軽郡, 青森県, 日本"
岡潤一郎,様似町,59362.0,北海道,POINT (142.9340389 42.1277124),"様似町, 様似郡, 日高振興局, 北海道, 日本"
藤田麻衣子,大月町,59273.0,高知県,POINT (132.7077062 32.8442038),"大月町, 幡多郡, 高知県, 日本"
矢崎広,白鷹町,59187.0,山形県,POINT (140.0983623 38.1830109),"白鷹町, 西置賜郡, 山形県, 日本"
髙田萌生,新見市,59080.0,岡山県,POINT (133.4704309 34.9775653),"新見市, 岡山県, 日本"
桂文治 (11代目),宇佐市,58791.0,大分県,POINT (131.3496745 33.532005),"宇佐市, 大分県, 日本"
岡田幸文,高根沢町,58668.0,栃木県,POINT (139.9869203 36.6305953),"高根沢町, 塩谷郡, 栃木県, 329-1224, 日本"
大田実,長柄町,58605.0,千葉県,POINT (140.2271505 35.4311052),"長柄町, 長生郡, 千葉県, 日本"
栃東大裕,相馬市,58338.0,福島県,POINT (140.9195032 37.7966579),"相馬市, 福島県, 日本"
武隈祥太,東神楽町,57838.0,北海道,POINT (142.4515688 43.6962901),"東神楽町, 上川郡(石狩国), 上川総合振興局, 北海道, 日本"
松前重義,嘉島町,57043.0,熊本県,POINT (130.76052 32.749093),"嘉島町, 上益城郡, 熊本県, 日本"
平良拳太郎,今帰仁村,56906.0,沖縄県,POINT (127.9505403 26.6901234),"今帰仁村, 国頭郡, 沖縄県, 日本"
広部俊明,恩納村,56751.0,沖縄県,POINT (127.865372 26.493888),"恩納村, 国頭郡, 沖縄県, 日本"
北川尚弥,新篠津村,56523.0,北海道,POINT (141.6490605 43.2253952),"新篠津村, 石狩郡, 石狩振興局, 北海道, 日本"
阿武咲奎也,中泊町,56338.0,青森県,POINT (140.4342711 40.9604919),"中泊町, 北津軽郡, 青森県, 日本"
池田聡,那須烏山市,56091.0,栃木県,POINT (140.1518102 36.657187),"那須烏山市, 栃木県, 日本"
紀伊國屋文左衛門,湯浅町,55714.0,和歌山県,POINT (135.1787405 34.0324017),"湯浅町, 有田郡, 和歌山県, 643-0004, 日本"
土方巽,羽後町,55000.0,秋田県,POINT (140.4131098 39.1993022),"羽後町, 雄勝郡, 秋田県, 012-1241, 日本"
奥原希望,大町市,54961.0,長野県,POINT (137.8508885 36.5029093),"大町市, 長野県, 398-0001, 日本"
柳田理科雄,南種子町,54339.0,鹿児島県,POINT (130.910254 30.411999),"南種子町, 熊毛郡, 鹿児島県, 891-3793, 日本"
半田陸,上山市,54293.0,山形県,POINT (140.2677993 38.1494956),"上山市, 山形県, 日本"
畠山麦,南牧村,54023.0,長野県,POINT (138.4404822 35.9792413),"南牧村, 南佐久郡, 長野県, 日本"
山田吾一,せたな町,53094.0,北海道,POINT (139.8830051 42.4171909),"せたな町, 久遠郡, 檜山振興局, 北海道, 日本"
平岩親吉,幸田町,52636.0,愛知県,POINT (137.1608071 34.8709512),"幸田町, 額田郡, 愛知県, 日本"
町田義人,土佐市,52464.0,高知県,POINT (133.425544 33.4960168),"土佐市, 高知県, 日本"
奈良原浩,白岡市,52291.0,埼玉県,POINT (139.677099 36.0186181),"白岡市, 埼玉県, 日本"
古澤巌,嬉野市,51971.0,佐賀県,POINT (130.0599074 33.1279109),"嬉野市, 佐賀県, 日本"
堀尾吉晴,大口町,51582.0,愛知県,POINT (136.9007122 35.3251896),"大口町, 丹羽郡, 愛知県, 日本"
弓月光,いの町,51445.0,高知県,POINT (133.4284048 33.5456773),"いの町, 吾川郡, 高知県, 781-2120, 日本"
湊富士孝行,安中市,51326.0,群馬県,POINT (138.8878314 36.3263653),"安中市, 群馬県, 日本"
椋鳩十,喬木村,51192.0,長野県,POINT (137.8740166 35.5136118),"喬木村, 下伊那郡, 長野県, 日本"
三好大倫,東かがわ市,51146.0,香川県,POINT (134.3192814 34.2223617),"東かがわ市, 香川県, 769-2520, 日本"
山田幸美,南伊豆町,51145.0,静岡県,POINT (138.858719 34.643311),"南伊豆町, 賀茂郡, 静岡県, 日本"
泉浩,大間町,50145.0,青森県,POINT (140.9048407 41.5226631),"大間町, 下北郡, 青森県, 039-4601, 日本"
海老沢勝二,潮来市,50093.0,茨城県,POINT (140.5552819 35.9471731),"潮来市, 茨城県, 311-2425, 日本"
井上京子 (プロレスラー),南陽市,49669.0,山形県,POINT (140.1481134 38.055081),"南陽市, 山形県, 999-2211, 日本"
大間ジロー,小坂町,48408.0,秋田県,POINT (140.7359108 40.3333446),"小坂町, 鹿角郡, 秋田県, 018-5200, 日本"
米林宏昌,野々市市,48390.0,石川県,POINT (136.6098107 36.5197206),"野々市市, 石川県, 日本"
桑谷夏子,青梅市,48084.0,東京都,POINT (139.238128 35.803601),"青梅市, 東京都, 日本"
池口恵観,東串良町,47880.0,鹿児島県,POINT (130.992875 31.379671),"東串良町, 肝属郡, 鹿児島県, 日本"
三木露風,たつの市,47789.0,兵庫県,POINT (134.512583 34.8743067),"たつの市, 兵庫県, 日本"
小山ゆう,菊川市,47570.0,静岡県,POINT (138.0873547 34.7562641),"菊川市, 静岡県, 日本"
戸川大輔,日高町,47201.0,北海道,POINT (142.0746438 42.4802077),"日高町, 沙流郡, 日高振興局, 北海道, 日本"
村田透,熊取町,47184.0,大阪府,POINT (135.373116 34.376111),"熊取町, 泉南郡, 大阪府, 590-0406, 日本"
有賀幸作,辰野町,46819.0,長野県,POINT (137.9246492 35.9732515),"辰野町, 上伊那郡, 長野県, 日本"
さかいゆう,土佐清水市,46577.0,高知県,POINT (132.9548557 32.7816213),"土佐清水市, 高知県, 787-0392, 日本"
Anly,伊江村,45461.0,沖縄県,POINT (127.786429 26.721715),"伊江村, 国頭郡, 沖縄県, 日本"
椎名軽穂,羽幌町,45200.0,北海道,POINT (141.6973716 44.3608389),"羽幌町, 苫前郡, 留萌振興局, 北海道, 日本"
宮路年雄,日高川町,45043.0,和歌山県,POINT (135.1865061 33.9117304),"日高川町, 日高郡, 和歌山県, 日本"
板井圭介,臼杵市,44973.0,大分県,POINT (131.8048454 33.1261032),"臼杵市, 大分県, 日本"
高石ともや,雨竜町,44854.0,北海道,POINT (141.8899455 43.6438261),"雨竜町, 雨竜郡, 空知総合振興局, 北海道, 日本"
松本里乃,白石町,44426.0,佐賀県,POINT (130.1427305 33.1625036),"白石町, 杵島郡, 佐賀県, 日本"
原貢,吉野ヶ里町,44299.0,佐賀県,POINT (130.3997977 33.3210026),"吉野ヶ里町, 神埼郡, 佐賀県, 日本"
湯口敏彦,郡上市,44222.0,岐阜県,POINT (136.9643095 35.748417),"郡上市, 岐阜県, 日本"
望月祐多,吉備中央町,43813.0,岡山県,POINT (133.6932334 34.8635488),"吉備中央町, 加賀郡, 岡山県, 日本"
沼田昭二,稲美町,43230.0,兵庫県,POINT (134.9227648 34.7504414),"稲美町, 加古郡, 兵庫県, 日本"
小島太,清水町,43098.0,北海道,POINT (142.8841218 43.0114383),"清水町, 上川郡(十勝国), 十勝総合振興局, 北海道, 日本"
熊谷望那,二戸市,42623.0,岩手県,POINT (141.304674 40.2710819),"二戸市, 岩手県, 日本"
伊藤忠兵衛 (初代),豊郷町,42599.0,滋賀県,POINT (136.235273 35.197444),"豊郷町, 犬上郡, 滋賀県, 日本"
松平定勝,阿久比町,42481.0,愛知県,POINT (136.919523 34.945111),"阿久比町, 知多郡, 愛知県, 日本"
加藤文太郎,新温泉町,41397.0,兵庫県,POINT (134.4489425 35.6237454),"新温泉町, 美方郡, 兵庫県, 日本"
谷桃子 (タレント),鹿嶋市,41360.0,茨城県,POINT (140.6450292 35.9661164),"鹿嶋市, 茨城県, 日本"
五十嵐浩晃,美唄市,40544.0,北海道,POINT (141.8537339 43.3325763),"美唄市, 空知総合振興局, 北海道, 日本"
松田利仁亜,村山市,40474.0,山形県,POINT (140.3808616 38.4836471),"村山市, 山形県, 995-0001, 日本"
船瀬俊介,添田町,40211.0,福岡県,POINT (130.8542055 33.5721917),"添田町, 田川郡, 福岡県, 824-0603, 日本"
風張蓮,九戸村,40084.0,岩手県,POINT (141.4190599 40.2112965),"九戸村, 九戸郡, 岩手県, 028-6502, 日本"
高崎翔太,聖籠町,40045.0,新潟県,POINT (139.2742861 37.9744977),"聖籠町, 北蒲原郡, 新潟県, 日本"
北村誠吾,小値賀町,39962.0,長崎県,POINT (129.0640894 33.2007809),"小値賀町, 北松浦郡, 長崎県, 日本"
沖直未,嘉手納町,39517.0,沖縄県,POINT (127.770163 26.360996),"嘉手納町, 中頭郡, 沖縄県, 日本"
宮内タカユキ,小美玉市,39497.0,茨城県,POINT (140.3523684 36.2389756),"小美玉市, 茨城県, 日本"
隠岐の海歩,隠岐の島町,39484.0,島根県,POINT (133.3115144 36.2134858),"隠岐の島町, 隠岐郡, 島根県, 日本"
藤川俊介,桂川町,39454.0,福岡県,POINT (130.679512 33.573733),"桂川町, 嘉穂郡, 福岡県, 日本"
加藤愛 (アナウンサー),養老町,39326.0,岐阜県,POINT (136.5616373 35.3055238),"養老町, 養老郡, 岐阜県, 503-1392, 日本"
前田三夫,袖ケ浦市,38969.0,千葉県,POINT (139.9544661 35.4296688),"袖ケ浦市, 千葉県, 日本"
永源遙,能登町,38886.0,石川県,POINT (137.1083671 37.3294213),"能登町, 鳳珠郡, 石川県, 日本"
THE NOVEMBERS,さくら市,38039.0,栃木県,POINT (139.9668761 36.6852925),"さくら市, 栃木県, 日本"
神田山陽 (3代目),大空町,37933.0,北海道,POINT (144.1727373 43.9115016),"大空町, 網走郡, オホーツク総合振興局, 北海道, 日本"
ホリ (タレント),白井市,37814.0,千葉県,POINT (140.0560632 35.7914538),"白井市, 千葉県, 日本"
宮部鼎蔵,御船町,37749.0,熊本県,POINT (130.822802 32.710117),"御船町, 上益城郡, 熊本県, 日本"
玉井大翔,佐呂間町,37707.0,北海道,POINT (143.7744052 44.0177832),"佐呂間町, 常呂郡, オホーツク総合振興局, 北海道, 日本"
高崎寛之,八千代町,37517.0,茨城県,POINT (139.8910434 36.1815753),"八千代町, 結城郡, 茨城県, 日本"
工藤隆人,黒石市,37338.0,青森県,POINT (140.5951263 40.6423427),"黒石市, 青森県, 036-0367, 日本"
林幹雄,東庄町,37089.0,千葉県,POINT (140.6688917 35.8371096),"東庄町, 香取郡, 千葉県, 日本"
山本宜久,下松市,36792.0,山口県,POINT (131.8704567 34.0149872),"下松市, 山口県, 日本"
西川寅吉,明和町,36639.0,三重県,POINT (136.6245293 34.5534076),"明和町, 多気郡, 三重県, 日本"
中山一也,大樹町,36256.0,北海道,POINT (143.2788098 42.4971689),"大樹町, 広尾郡, 十勝総合振興局, 北海道, 日本"
大菅小百合,大熊町,35451.0,福島県,POINT (140.9587132 37.3813068),"大熊町, 双葉郡, 福島県, 日本"
筆坂秀世,猪名川町,35386.0,兵庫県,POINT (135.352052 34.9463165),"猪名川町, 川辺郡, 兵庫県, 日本"
木村亜希子,永平寺町,35082.0,福井県,POINT (136.2995108 36.0928252),"永平寺町, 吉田郡, 福井県, 910-1228, 日本"
吉原知子,妹背牛町,34767.0,北海道,POINT (141.9617712 43.6995452),"妹背牛町, 雨竜郡, 空知総合振興局, 北海道, 079-0501, 日本"
緒方由美,美里町,34736.0,熊本県,POINT (130.8754975 32.6128355),"美里町, 下益城郡, 熊本県, 日本"
藤本勝巳,印南町,34588.0,和歌山県,POINT (135.2177926 33.8165925),"印南町, 日高郡, 和歌山県, 649-1534, 日本"
村上幸史,上島町,34566.0,愛媛県,POINT (133.2044573 34.2574991),"上島町, 越智郡, 愛媛県, 日本"
太栄志,知名町,34513.0,鹿児島県,POINT (128.568063 27.343615),"知名町, 大島郡, 鹿児島県, 日本"
三代澤康司,三郷町,34475.0,奈良県,POINT (135.6958694 34.5998647),"三郷町, 生駒郡, 奈良県, 日本"
豊島由佳梨,羅臼町,33749.0,北海道,POINT (145.1897435 44.0218752),"羅臼町, 目梨郡, 根室振興局, 北海道, 日本"
日隈ジュリアス,北谷町,33705.0,沖縄県,POINT (127.768221 26.312545),"北谷町, 中頭郡, 沖縄県, 日本"
横山雄哉,中山町,33516.0,山形県,POINT (140.2831151 38.3331256),"中山町, 東村山郡, 山形県, 日本"
世永聖奈,猿払村,33426.0,北海道,POINT (142.1087824 45.3305278),"猿払村, 宗谷郡, 宗谷総合振興局, 北海道, 日本"
小野晋吾,長泉町,32902.0,静岡県,POINT (138.859988 35.181254),"長泉町, 駿東郡, 静岡県, 日本"
ジャイアント落合,男鹿市,32683.0,秋田県,POINT (139.8473949 39.8866202),"男鹿市, 秋田県, 日本"
濱口梧陵,広川町,32471.0,和歌山県,POINT (135.1730486 34.0295321),"広川町, 有田郡, 和歌山県, 643-0071, 日本"
寺田夏生,時津町,32161.0,長崎県,POINT (129.830303 32.8338049),"時津町, 西彼杵郡, 長崎県, 851-2108, 日本"
中谷一馬,川南町,31824.0,宮崎県,POINT (131.5058035 32.209858),"川南町, 児湯郡, 宮崎県, 日本"
伊藤稜,豊明市,31412.0,愛知県,POINT (137.013714 35.05936),"豊明市, 愛知県, 470-1141, 日本"
安達勇人,桜川市,31206.0,茨城県,POINT (140.0903587 36.327241),"桜川市, 茨城県, 日本"
田中稔 (実業家),音威子府村,30779.0,北海道,POINT (142.2623527 44.7251213),"音威子府村, 中川郡(天塩国), 上川総合振興局, 北海道, 日本"
都築龍太,平群町,30581.0,奈良県,POINT (135.6889046 34.6425545),"平群町, 生駒郡, 奈良県, 日本"
栃ノ海晃嘉,田舎館村,30483.0,青森県,POINT (140.5502089 40.6313393),"田舎館村, 南津軽郡, 青森県, 038-1141, 日本"
池田駿,出雲崎町,30291.0,新潟県,POINT (138.7095075 37.5306685),"出雲崎町, 三島郡, 新潟県, 日本"
三瀬幸司,観音寺市,30164.0,香川県,POINT (133.6628679 34.1284693),"観音寺市, 香川県, 768-0002, 日本"
坂東眞理子,立山町,29987.0,富山県,POINT EMPTY,
美水かがみ,幸手市,29940.0,埼玉県,POINT (139.7254086 36.0778827),"幸手市, 埼玉県, 日本"
赤松俊理,秩父別町,29542.0,北海道,POINT (141.9583887 43.7672812),"秩父別町, 雨竜郡, 空知総合振興局, 北海道, 日本"
アップダウン,森町,29528.0,北海道,POINT (140.5765977 42.1051532),"森町, 茅部郡, 渡島総合振興局, 北海道, 日本"
柳澤伯夫,袋井市,29483.0,静岡県,POINT (137.9258871 34.7500522),"袋井市, 静岡県, 日本"
小谷美紗子,宮津市,29255.0,京都府,POINT (135.199274 35.5815605),"宮津市, 京都府, 日本"
島津海空,西之表市,28940.0,鹿児島県,POINT (130.9970786 30.7325356),"西之表市, 鹿児島県, 日本"
石田順裕,長洲町,28302.0,熊本県,POINT (130.4682155 32.926566),"長洲町, 玉名郡, 熊本県, 日本"
二階堂和美,大竹市,28109.0,広島県,POINT (132.2223092 34.2378742),"大竹市, 広島県, 日本"
野中徹博,坂祝町,28102.0,岐阜県,POINT (136.9784989 35.4299044),"坂祝町, 加茂郡, 岐阜県, 505-8501, 日本"
光永星郎,氷川町,28046.0,熊本県,POINT (130.6689794 32.5880834),"氷川町, 八代郡, 熊本県, 869-4803, 日本"
琴勇輝一巖,小豆島町,27321.0,香川県,POINT (134.3088913 34.4794303),"小豆島町, 小豆郡, 香川県, 761-4411, 日本"
運上弘菜,小平町,27277.0,北海道,POINT (141.6627698 44.0151543),"小平町, 留萌郡, 留萌振興局, 北海道, 日本"
福永裕梨,徳島市,27214.0,徳島県,POINT (134.5550353 34.0698307),"徳島市, 徳島県, 770-8571, 日本"
石神愛子,北方町,27143.0,岐阜県,POINT (136.6846978 35.4376643),"北方町, 本巣郡, 岐阜県, 501-0492, 日本"
松井冬子,森町,26816.0,静岡県,POINT (137.9353827 34.8639546),"森町, 周智郡, 静岡県, 日本"
清水次郎,狛江市,26719.0,東京都,POINT (139.575977 35.634023),"狛江市, 東京都, 日本"
大田阿斗里,西原町,26668.0,沖縄県,POINT (127.76054 26.227791),"西原町, 中頭郡, 沖縄県, 日本"
舞海魅星,宮古市,26534.0,岩手県,POINT (141.9461177 39.6395835),"宮古市, 岩手県, 日本"
玄岡正充,与論町,26270.0,鹿児島県,POINT (128.432748 27.043304),"与論町, 大島郡, 鹿児島県, 日本"
旭國斗雄,愛別町,26213.0,北海道,POINT (142.5776796 43.9067386),"愛別町, 上川郡(石狩国), 上川総合振興局, 北海道, 078-1413, 日本"
萱野茂,平取町,26035.0,北海道,POINT (142.12839 42.5849386),"平取町, 沙流郡, 日高振興局, 北海道, 055-0106, 日本"
種ともこ,長岡京市,25513.0,京都府,POINT (135.680271 34.924418),"長岡京市, 京都府, 日本"
千葉絢子,平泉町,25374.0,岩手県,POINT (141.1138244 38.9865464),"平泉町, 西磐井郡, 岩手県, 日本"
佐久間勉,若狭町,25247.0,福井県,POINT (135.9051269 35.5432385),"若狭町, 三方上中郡, 福井県, 日本"
高橋巨典,日之影町,25236.0,宮崎県,POINT (131.4137315 32.698567),"日之影町, 西臼杵郡, 宮崎県, 日本"
佐藤唯,寒河江市,25202.0,山形県,POINT (140.2759709 38.3808731),"寒河江市, 山形県, 日本"
金子兜太,小川町,25014.0,埼玉県,POINT (139.2628499 36.0571535),"小川町, 比企郡, 埼玉県, 日本"
根元俊一,瑞穂町,24873.0,東京都,POINT (139.345734 35.784056),"瑞穂町, 西多摩郡, 東京都, 日本"
藤原崇,西和賀町,24841.0,岩手県,POINT (140.7787649 39.3179162),"西和賀町, 和賀郡, 岩手県, 日本"
佐渡川準,利根町,24748.0,茨城県,POINT (140.138754 35.8573615),"利根町, 北相馬郡, 茨城県, 300-1604, 日本"
長沢裕,伊達市,24607.0,福島県,POINT (140.5624838 37.8191044),"伊達市, 福島県, 日本"
大松博文,宇多津町,24582.0,香川県,POINT (133.8252787 34.3107957),"宇多津町, 綾歌郡, 香川県, 日本"
富岡鉄斎,砥部町,24561.0,愛媛県,POINT (132.7901037 33.7446982),"砥部町, 伊予郡, 愛媛県, 日本"
徳永悠平,雲仙市,24337.0,長崎県,POINT (130.18772 32.83515),"雲仙市, 長崎県, 日本"
岩清水梓,滝沢市,24308.0,岩手県,POINT (141.0770901 39.73477),"滝沢市, 岩手県, 020-0611, 日本"
工藤壽樹,乙部町,24286.0,北海道,POINT (140.1360347 41.9684302),"乙部町, 爾志郡, 檜山振興局, 北海道, 日本"
かせきさいだぁ,川根本町,24109.0,静岡県,POINT (138.104479 35.163515),"川根本町, 榛原郡, 静岡県, 日本"
浅野史郎,大船渡市,24051.0,岩手県,POINT (141.7084037 39.0817727),"大船渡市, 岩手県, 日本"
曽我廼家文童,白浜町,24029.0,和歌山県,POINT (135.3669663 33.6779962),"白浜町, 西牟婁郡, 和歌山県, 日本"
三浦和人,宍粟市,23983.0,兵庫県,POINT (134.5495517 35.0043515),"宍粟市, 兵庫県, 日本"
松谷賢示,天川村,23779.0,奈良県,POINT (135.8584089 34.2191315),"天川村, 吉野郡, 奈良県, 日本"
プリティ長嶋,白子町,23752.0,千葉県,POINT (140.3742526 35.4542057),"白子町, 長生郡, 千葉県, 日本"
比嘉真美子,本部町,23521.0,沖縄県,POINT (127.911746 26.665586),"本部町, 国頭郡, 沖縄県, 日本"
橋本英二,錦町,23509.0,熊本県,POINT (130.8473265 32.186368),"錦町, 球磨郡, 熊本県, 868-0303, 日本"
源五郎丸洋,江北町,23500.0,佐賀県,POINT (130.1547003 33.2166755),"江北町, 杵島郡, 佐賀県, 日本"
染田賢作,宇陀市,23484.0,奈良県,POINT (135.9526888 34.528225),"宇陀市, 奈良県, 日本"
